Date,stress_1d,stress_5d
2022-04-07,0.05765743158959518,0.0075188754738403744
2022-04-08,0.29165195188406984,0.5950891347949332
2022-04-11,0.5836311079533808,0.9912411202325043
2022-04-12,0.46453833522271654,0.34735641414042856
2022-04-13,0.32922637528949206,0.14347731918338158
2022-04-14,0.2369592943233604,0.182906860233325
2022-04-18,0.07318031418017716,0.19512914237207937
2022-04-19,0.3264873101310725,0.06478521766099278
2022-04-20,0.19076132296735787,0.6474694897887451
2022-04-21,0.5897711654897845,0.5788806480069352
2022-04-22,0.9872405783104359,1.6228570832189324
2022-04-25,1.0088875367199543,0.8819440743677728
2022-04-26,2.20237465762514,1.7879920691835156
2022-04-27,1.634736616372112,1.5698774632741428
2022-04-28,0.9603984518180361,1.3900259825384451
2022-04-29,3.0524924533745112,1.7143689766227266
2022-05-02,1.3795603183700094,1.4770641046757298
2022-05-03,1.1302299239547282,1.3816003055519384
2022-05-04,0.30054436825039893,1.4319620113421463
2022-05-05,3.2492136619147645,2.620886403732463
2022-05-06,1.8412888243669854,1.8723056298582872
2022-05-09,3.2059512090428592,4.337827612069214
2022-05-10,2.050838572473798,3.1671906989020266
2022-05-11,2.109866025747643,1.959994165104895
2022-05-12,1.9909516038183128,2.1394914750461473
2022-05-13,1.7328710377926173,1.7539236837754297
2022-05-16,1.8856761676618063,1.3112947785973221
2022-05-17,0.9427399108237865,1.093928249900215
2022-05-18,3.4314894430156864,2.2200175285714177
2022-05-19,2.3765785812096887,1.9870721905809035
2022-05-20,2.149821780364903,1.8947559106655776
2022-05-23,1.8068470744639373,1.591441145908141
2022-05-24,2.218208887815428,1.9173411038633792
2022-05-25,1.6851169211981396,1.5447530240205376
2022-05-26,1.516436899317138,1.1580079655022222
2022-05-27,1.0227395118627431,1.102988449803777
2022-05-31,1.4104139895053383,1.1448294371595862
2022-06-01,1.4015789086736499,1.1926677514341353
2022-06-02,0.6656919942115053,1.2427572442312267
2022-06-03,0.7799257517395191,1.4494790060865408
2022-06-06,0.7419367522223159,1.3312170748546583
2022-06-07,0.5141654111888226,0.19145495088446982
2022-06-08,0.865276807101456,0.789090552369039
2022-06-09,1.089575777721652,1.4203823428690183
2022-06-10,1.6180503382120357,1.6233593623107754
2022-06-13,4.398268500122173,3.6321304568510127
2022-06-14,2.119622324446459,2.4660659894855343
2022-06-15,2.4409856843924618,2.648091785654245
2022-06-16,2.4723022382359154,2.763124486366972
2022-06-17,2.5985030961638067,2.4443147886101273
2022-06-21,1.3112892192927026,2.776890770949461
2022-06-22,2.4331576153252996,2.1136387969900734
2022-06-23,2.0285313090665076,2.575184216105748
2022-06-24,1.0168833714731367,1.9406241155574988
2022-06-27,1.3293432579901534,1.5791862084542838
2022-06-28,1.5890945220777124,2.6538031698132127
2022-06-29,1.7873463094707782,1.8892087272209759
2022-06-30,2.4180688864830113,2.5763219051737734
2022-07-01,1.3797402413496975,0.8627633003182041
2022-07-05,1.7331616817884494,1.608675209730467
2022-07-06,1.3544142105314958,1.1571973366887645
2022-07-07,0.6426540399551283,1.6843371145022996
2022-07-08,0.5793696129126487,0.8298494463414782
2022-07-11,1.1711759306060512,1.06858757013063
2022-07-12,1.4834088349923389,1.2522588080316095
2022-07-13,0.8282131663216412,1.1620919230931348
2022-07-14,0.9852624907385534,0.7953094026564053
2022-07-15,0.4692003747935916,0.37456305466265016
2022-07-18,0.6487959234022493,1.1255350672454385
2022-07-19,-0.03383953364347987,0.661986233277006
2022-07-20,0.39661032633999727,0.19893666325414544
2022-07-21,0.6730855852280143,0.15429323673495413
2022-07-22,0.8437061662618334,0.42412160938991195
2022-07-25,0.3724406194595222,0.39464293753735
2022-07-26,0.9726193954296126,1.1201976048573539
2022-07-27,-0.0439432521496959,0.15312620542876232
2022-07-28,0.3548452441935712,0.18619685011195636
2022-07-29,-0.06874483400501387,0.29511635157055854
2022-08-01,0.47933692345883955,0.07019100778861737
2022-08-02,1.4242865958694575,0.4887209626146818
2022-08-03,0.5488026742608613,0.01842018280942007
2022-08-04,0.46147241180008475,0.05947036581939627
2022-08-05,1.1357533808275617,0.06975822909253027
2022-08-08,0.32137981685791017,0.5246378848753164
2022-08-09,0.4260155785617945,0.503158959695198
2022-08-10,-0.08724190748360165,0.10670842780839693
2022-08-11,0.46555540230684783,0.0956410336119919
2022-08-12,-0.024797848087530897,0.2076862176033323
2022-08-15,0.3118631371516039,0.06530898305562181
2022-08-16,0.13102736483294664,0.05793156161545736
2022-08-17,-0.013262409260780766,0.14022052223608225
2022-08-18,0.08927546441194918,0.013521403492058732
2022-08-19,0.08236739997358791,0.5675463531992958
2022-08-22,0.40437853641196303,0.8484231163801056
2022-08-23,0.22284224557967888,0.6761573863843194
2022-08-24,0.15418896700651313,0.44341431050415164
2022-08-25,-0.020550840707118996,0.2930639027107279
2022-08-26,1.0331668661812248,0.8375016159206152
2022-08-29,0.6927818308304655,0.8001442610573367
2022-08-30,0.9307972554654019,0.7818529311225278
2022-08-31,0.5886936583703731,0.8408199155998644
2022-09-01,1.0102200239557049,0.7122369426031656
2022-09-02,0.560061157509292,0.5288866129722946
2022-09-06,1.1332505269262618,1.0274426183036791
2022-09-07,1.226914356212856,0.9211094791849355
2022-09-08,0.6147725256320308,0.5459189031029774
2022-09-09,0.3036913894917322,-0.010403717810256022
2022-09-12,0.26428019420785115,0.2977024960933952
2022-09-13,2.3519314629666077,1.2900502291514089
2022-09-14,0.9114379769267014,0.6565766610349042
2022-09-15,1.0865743873210878,1.069025562897294
2022-09-16,1.14081515351915,0.7095752987414946
2022-09-19,0.8027864864908725,0.6355145693483054
2022-09-20,1.0647573142393991,1.255709316816927
2022-09-21,1.196428414545098,1.3161511641344
2022-09-22,2.011353299586115,1.218232514419318
2022-09-23,1.150928888208846,1.9547760725000491
2022-09-26,2.7429539743606446,1.8644666230558116
2022-09-27,1.6725267440959661,1.987307469590174
2022-09-28,1.252801767422271,1.6129898328166963
2022-09-29,1.8425723060412604,1.2665783573361271
2022-09-30,1.7817032412842677,1.3603265051460465
2022-10-03,1.24178350692083,1.7454175399709018
2022-10-04,0.9677906855911048,2.3018378411392737
2022-10-05,1.7913655385986014,1.7963470535737736
2022-10-06,2.137117689961762,1.9011141382401768
2022-10-07,2.1085488214964183,1.7294650909486795
2022-10-10,2.1275738207527333,1.5467531525958171
2022-10-11,2.739446840819764,1.7208810306196243
2022-10-12,2.21171140956568,1.9117548144606302
2022-10-13,0.8915346132434883,1.7933830112896458
2022-10-14,1.9725328566784894,1.8878248452141115
2022-10-17,1.6022709431197384,1.5907007531152044
2022-10-18,1.8429726708587417,1.4494436037675829
2022-10-19,2.0343076806086438,2.0636401865252476
2022-10-20,1.8123975075708723,2.5010087191047554
2022-10-21,1.3712970682201233,1.6202306988577133
2022-10-24,1.65985322317006,1.9846854942436551
2022-10-25,2.148569997898932,1.2700028226543858
2022-10-26,1.464301691501387,1.4411590447854097
2022-10-27,1.3992724136314436,1.5022257248799225
2022-10-28,0.8057206866398402,1.1129556872295407
2022-10-31,0.961454717534018,1.3222929091581859
2022-11-01,0.7671071315479111,0.8413040274355806
2022-11-02,1.0088481196878438,1.3529346221141978
2022-11-03,0.8119372057358302,1.206775496240767
2022-11-04,0.851682540858687,0.7989029493126749
2022-11-07,0.508286868644437,0.5916930992555814
2022-11-08,0.7780800429786374,0.8175774817747979
2022-11-09,1.0145773034223307,1.0668036287043776
2022-11-10,1.7025380511456008,3.1210929886591066
2022-11-11,0.9056344626550636,0.5964087463580275
2022-11-14,1.0930746656126031,1.4580088935247657
2022-11-15,0.8690461144728783,2.1343193614088327
2022-11-16,1.3234728048228754,1.0530624021090693
2022-11-17,0.8212349415365718,1.1723909588501975
2022-11-18,0.6050535864398454,0.9780774607207614
2022-11-21,0.7017123611001176,1.0026737762897582
2022-11-22,0.31724550839916416,0.8949669149274223
2022-11-23,0.3992184697578114,0.9077651807071424
2022-11-25,0.53082863122624,0.6677735285993874
2022-11-28,0.6177963474218873,0.7897046007071119
2022-11-29,0.3783404155893581,0.6107661674680485
2022-11-30,0.6331145522192165,0.7268351261961251
2022-12-01,0.41116112317408804,0.2441256628893341
2022-12-02,0.36884118959918827,0.08052817831019946
2022-12-05,0.8065467822528815,0.7334125137594799
2022-12-06,0.7871667031543329,0.8535517473707287
2022-12-07,0.7122169358229473,1.0029108928527943
2022-12-08,0.3291992406382937,0.4565184904717666
2022-12-09,0.5475885075464522,0.6578494880224371
2022-12-12,0.3147834365341037,0.8192054442868927
2022-12-13,0.035370435198417365,0.5201277922001917
2022-12-14,0.21628657055512518,0.15011616945291512
2022-12-15,0.4062084775113357,0.32035227870737043
2022-12-16,0.50924163859345,0.2443836255855782
2022-12-19,0.25649157401760825,0.18088300116355377
2022-12-20,0.3243215651939671,0.18687506618338717
2022-12-21,0.32242275037485957,0.14144208957693274
2022-12-22,0.28708365073208253,0.21956477549593847
2022-12-23,0.2924884564549344,0.12793938805548002
2022-12-27,0.3487152839965649,0.6613332628213323
2022-12-28,0.3406812889722545,0.20318978419396086
2022-12-29,-0.003700727099264455,0.1673408069224686
2022-12-30,0.02142615475307033,0.06616005626777595
2023-01-03,0.5890911466779433,0.8053203242704542
2023-01-04,0.0704545785270401,0.5144686476081323
2023-01-05,0.22832805363890046,0.2506658636660012
2023-01-06,0.09794963508263525,0.16907582896329948
2023-01-09,0.3277817711447673,0.1487891390603601
2023-01-10,-0.031874019058948745,0.03956885323601163
2023-01-11,0.031138999775146933,0.013640323506971907
2023-01-12,0.06673437474560251,0.07856251505914667
2023-01-13,-0.009784590986768827,-0.2587455468264387
2023-01-17,0.05145540326816834,0.08494014673574242
2023-01-18,0.6498479596279682,0.2557046830318973
2023-01-19,0.2622118376371153,0.24977611123531382
2023-01-20,0.022572138091551192,0.0019922980138275927
2023-01-23,-0.053965867363209616,0.10546652723487401
2023-01-24,0.2761063842457534,0.22801371199569237
2023-01-25,0.39629619449704784,0.5016487633108166
2023-01-26,-0.008706649992982951,0.013077449372589579
2023-01-27,-0.021241767713783673,-0.22610143428095542
2023-01-30,0.3307295514964323,0.20983133676748597
2023-01-31,0.09507693499603946,0.13353030014165887
2023-02-01,0.17856547965145608,-0.037827719934488684
2023-02-02,-0.07960062211008802,0.18863977202954338
2023-02-03,0.016410042650649232,0.011784812827089867
2023-02-06,0.2420969914048973,0.1880839505137559
2023-02-07,0.049669650509213105,0.02371490115254465
2023-02-08,0.17991958196716837,0.30672719425529965
2023-02-09,0.3765249030575033,0.18032826474386596
2023-02-10,0.07126751055135483,0.49603390536189546
2023-02-13,0.2916393245862046,0.1673408069224686
2023-02-14,-0.11264909688335281,0.09123751278466154
2023-02-15,0.014474102947672445,-0.29848496832624327
2023-02-16,0.0812532131254549,0.17658424877509085
2023-02-17,0.3955577605618062,0.08348400734313584
2023-02-21,0.3626321460051879,0.3108250228978651
2023-02-22,0.1107778627959522,-0.0015523310119887456
2023-02-23,0.04122049796044464,0.07321799192084086
2023-02-24,0.01457386157946845,0.17914437126929947
2023-02-27,-0.016640892489075028,0.08014259521075345
2023-02-28,0.11693037298890327,0.08263805401583142
2023-03-01,0.09778985509251374,0.11121317711414937
2023-03-02,0.13408347935101025,0.279027956782459
2023-03-03,-0.23906788613729202,0.08180684440545477
2023-03-06,-0.0052854199547848505,0.3463910435601078
2023-03-07,0.19368514296850003,0.6623088672387285
2023-03-08,0.1837682930989754,0.4375297654131684
2023-03-09,0.7092469624597287,0.5356494551894506
2023-03-10,0.9201320628001344,0.9143346338644908
2023-03-13,1.6451753914069944,1.3105250795394903
2023-03-14,0.7983380449992398,0.4935567988217962
2023-03-15,2.7649819115793215,1.1263868101182601
2023-03-16,0.33778330053404637,0.20569070929725067
2023-03-17,2.010172416083119,0.7595120155705501
2023-03-20,0.7949302161400809,0.3953309257927835
2023-03-21,0.269034627386661,0.14146215590172814
2023-03-22,0.9968815380103346,0.2634133891577356
2023-03-23,0.4741072484739609,0.3003504857820271
2023-03-24,0.9213872151678937,0.2881519142825956
2023-03-27,1.1554927825340109,0.49284933759444727
2023-03-28,0.32201367554896876,0.5599139833798039
2023-03-29,-0.1240850622569528,0.5142710482979739
2023-03-30,-0.1478528363696441,0.19105414476239518
2023-03-31,-0.11667749333894835,0.25116665469900684
2023-04-03,-0.05613486115029512,0.32616192692713364
2023-04-04,0.2594748559453859,0.4091133975923478
2023-04-05,0.2623628074040444,0.6240107718903707
2023-04-06,0.003751419348746536,0.04366522494773493
2023-04-10,-0.1340867853717297,0.05066900091423807
2023-04-11,-0.1972333892304959,0.35741432557829195
2023-04-12,-0.090560278624992,0.4727274040373846
2023-04-13,-0.31168320792253984,-0.18730145124824676
2023-04-14,-0.37904846440540635,-0.516983852469647
2023-04-17,-0.4958656198051689,-0.5665085666488631
2023-04-18,-0.5004307993564379,-0.5256715320783862
2023-04-19,-0.5748044351548878,-0.4496322337613822
2023-04-20,-0.5217035018513455,-0.6423073744949535
2023-04-21,-0.6981939533636227,-0.7797073223510788
2023-04-24,-0.9067907447898425,-0.48514376726920305
2023-04-25,0.3295870836063658,0.4027916454844817
2023-04-26,0.45745853106121587,0.40501607897295705
2023-04-27,-0.6886725172881571,-0.32997887852097335
2023-04-28,-0.6476324197614886,-0.45265273610693607
2023-05-01,-0.1629776405870261,-0.26582088725534325
2023-05-02,1.2848519505736062,0.028888919573681716
2023-05-03,0.3661920800954842,-0.06334263212996975
2023-05-04,0.40369921270628806,0.21471592965248845
2023-05-05,-0.21184235695360604,0.10869815238604512
2023-05-08,-0.4724767837092526,0.09303354896146981
2023-05-09,-0.2041325493287181,0.34661695874466486
2023-05-10,-0.5143781244813357,0.2656551642620372
2023-05-11,-0.438291150210117,-0.04795617104851174
2023-05-12,-0.50096914798682,-0.5001911256295063
2023-05-15,-0.6973856467897238,-0.25395679859546477
2023-05-16,-0.0670873294482767,0.0026958409326348844
2023-05-17,-0.6152611749676443,-0.38023158726116973
2023-05-18,-0.7286065648577632,-0.2305694812000269
2023-05-19,-0.5915397986506634,0.18161404884491547
2023-05-22,-0.22972947065193616,0.5044842378244245
2023-05-23,-0.10716398083935909,0.34019237819848647
2023-05-24,-0.08125400255569352,0.4176498113899177
2023-05-25,0.12569281932598175,0.08526949823452527
2023-05-26,-0.35295732935617946,-0.07256946189146915
2023-05-30,-0.055133898921686256,-0.031775699914387556
2023-05-31,0.0842262307120461,0.17843432207525706
2023-06-01,-0.8929291904340626,-0.06897114880275815
2023-06-02,-0.6768368210183966,-0.35330489546106914
2023-06-05,-0.7118650798361643,-0.6695868205351305
2023-06-06,-1.0920051196791092,-0.8627443530341168
2023-06-07,-0.995166502711459,-0.5978079457094895
2023-06-08,-1.0551609625691265,-0.7653051329824089
2023-06-09,-0.9269148190224088,-1.087446611765919
2023-06-12,-0.8168320443693085,-0.690094624969692
2023-06-13,-0.898282548963134,-0.7953240404248803
2023-06-14,-1.0518896698364786,-0.9975626720277767
2023-06-15,-1.0138114371697273,-0.8134554883553782
2023-06-16,-0.8551381991243543,-0.9876490293981192
2023-06-20,-0.9118384513978519,-0.7647315696273346
2023-06-21,-0.9155321630596414,-0.7962762629781918
2023-06-22,-1.0052487314136123,-0.9855989682012632
2023-06-23,-0.8920674485848386,-1.1559057966659718
2023-06-26,-0.8368277831835778,-0.8956088300627802
2023-06-27,-1.1826760662102056,-0.9570486150049012
2023-06-28,-1.165285952613775,-0.928330562052917
2023-06-29,-1.0803211635897514,-0.8302937379766012
2023-06-30,-1.290976554752218,-0.7398318444362779
2023-07-03,-1.1529754575372455,-0.9263869089812501
2023-07-05,-0.8904629455120132,-0.7455333992417122
2023-07-06,-0.3158720365719968,0.25071018148053525
2023-07-07,-0.6462847799572732,0.09503722387151187
2023-07-10,-0.8929077595326926,-0.17077379339608614
2023-07-11,-0.8699614963884775,-0.174854053999223
2023-07-12,-1.1807442633084662,-0.7467374643989828
2023-07-13,-1.0988682868918291,-1.0182751968171295
2023-07-14,-0.9596423052337906,-1.0423991138289788
2023-07-17,-1.133093738184021,-1.03120043841441
2023-07-18,-1.2632710415405857,-0.9094056771082584
2023-07-19,-1.0960825617707664,-1.0769565581103284
2023-07-20,-0.8369287418596849,-0.4793268236926564
2023-07-21,-1.07646316404307,-1.1134434656945502
2023-07-24,-1.0443804572618272,-0.9583171116901313
2023-07-25,-0.9668620257680262,-0.8333590829812099
2023-07-26,-1.1745147946228955,-1.2339135872416687
2023-07-27,-0.6377718092689458,-0.6659071920121051
2023-07-28,-1.2661304832216786,-0.9357002499954821
2023-07-31,-0.9415766863202634,-0.9325000738882485
2023-08-01,-0.8502679200923571,-0.6717851117200896
2023-08-02,-0.5561309864908767,-0.5072048339799803
2023-08-03,-0.5096037962950027,0.24050594869611636
2023-08-04,-0.5591550971579935,-0.6099106258792091
2023-08-07,-0.717197203033727,-0.6014737964528349
2023-08-08,-0.6171263309906911,-0.6167918265777552
2023-08-09,-0.4284560329134497,-0.49749614082089727
2023-08-10,-0.7421876560860222,-0.6445041954814476
2023-08-11,-0.6568679542990008,-0.6019700469559462
2023-08-14,-0.7395427897184135,-0.7310670768192753
2023-08-15,-0.45158496520994085,-0.3629172286413322
2023-08-16,-0.4298487314197764,-0.6245292134258061
2023-08-17,-0.2584771862259122,-0.5108522577024055
2023-08-18,-0.2916319389759072,-0.6580230407733015
2023-08-21,-0.3903417399150224,-0.14211597903334908
2023-08-22,-0.4923277432327855,-0.1361294800820352
2023-08-23,-0.688065970911337,-0.5672800065445313
2023-08-24,-0.1683684384928173,-0.4136755784811592
2023-08-25,-0.786561395452167,-0.5384032791604794
2023-08-28,-0.7991503565880281,-0.6012795493593277
2023-08-29,-0.731216912627539,-0.6471306314517619
2023-08-30,-1.0177508741556742,-0.9118810688116441
2023-08-31,-1.1641501044122993,-0.9999315325785804
2023-09-01,-1.1942843886392447,-1.1116984345920338
2023-09-05,-0.832423323506544,-0.7350835561991218
2023-09-06,-0.7660294708462522,-0.8967103241127974
2023-09-07,-0.9390997712096305,-0.9477277121432793
2023-09-08,-1.1133278092550911,-1.244373289576967
2023-09-11,-1.047911787896107,-0.9425990071015267
2023-09-12,-0.7878535606075986,-0.9407167939829597
2023-09-13,-1.0879740476888324,-1.2218597000485536
2023-09-14,-1.3298651140874334,-1.2001244418005703
2023-09-15,-0.9705641400915033,-1.0281677392848905
2023-09-18,-0.9597589322640356,-1.103082722190479
2023-09-19,-1.0007004738850924,-1.1566461971189692
2023-09-20,-0.5364027947320608,-0.8125832072081726
2023-09-21,-0.10699473353799874,-0.44540168368303407
2023-09-22,-0.25060456101336365,-0.4754993146800152
2023-09-25,-0.700816394578806,-0.49146380664980577
2023-09-26,0.22687265527162104,0.08627892601748598
2023-09-27,-0.054813690297318494,-0.38756860460091097
2023-09-28,-0.08749548427406482,-0.17510825201012503
2023-09-29,-0.1478456004918252,-0.4305649703135624
2023-10-02,0.05657626320658017,0.11125629424328597
2023-10-03,-0.08178524838042105,0.5107346964212516
2023-10-04,0.4018968550598809,0.3797878773426618
2023-10-05,0.37848792402544595,0.058242406475859175
2023-10-06,-0.20300126758780374,-0.08668770958934574
2023-10-09,0.42342448126457394,0.002304210507389717
2023-10-10,0.3368645853675192,-0.3787677725570298
2023-10-11,-0.2575011581993576,-0.26551397550699013
2023-10-12,-0.34335186458692996,0.04895929595828309
2023-10-13,0.4847770167916317,0.1244690078545375
2023-10-16,-0.339602888066867,-0.11287249642938453
2023-10-17,-0.07479240718020787,0.015308740167815098
2023-10-18,0.19675667701697266,0.526572127386802
2023-10-19,0.20948059775983738,0.398393803325217
2023-10-20,0.3600340043554086,0.4224265320660331
2023-10-23,0.19095480884069133,0.2757883649187362
2023-10-24,0.4988654756387948,2.412513123708504
2023-10-25,0.21622130151756358,0.3723904074564535
2023-10-26,0.24384042069151535,0.44732537175154313
2023-10-27,0.408056157884206,0.49074439882034243
2023-10-30,0.19135624673900065,0.5066822508074169
2023-10-31,-0.10352353402717107,0.039971397679332124
2023-11-01,-0.4768877912842023,-0.25720350660509383
2023-11-02,-0.8489477099118533,-0.2587074308587436
2023-11-03,-0.7151437009239122,-0.3080927204523483
2023-11-06,-0.6274394654677148,-0.19305955627180496
2023-11-07,-0.5954671832683084,-0.23858238417370495
2023-11-08,-0.5907127421018894,-0.4548729532360795
2023-11-09,-0.1775858564921699,-0.2138050210512467
2023-11-10,-0.9449710461406841,-0.37968804548473917
2023-11-13,-0.7216216699314948,0.1611105953798241
2023-11-14,-0.39500811972011773,0.019494577806116967
2023-11-15,-0.3847064231403944,-0.2027455545415904
2023-11-16,-0.2835525460384995,-0.3834165409304157
2023-11-17,-0.7598100305245903,-0.5638264764421647
2023-11-20,-0.948289698629873,-0.7100695352657906
2023-11-21,-1.0377108504294879,-0.4836955521793105
2023-11-22,-1.3450185094780187,-1.161584972896107
2023-11-24,-1.30930645047023,-1.177046618620313
2023-11-27,-1.054990295727411,-1.0998783589543806
2023-11-28,-1.4648042172672102,-1.0802361311899924
2023-11-29,-1.356684794028788,-1.228925014727475
2023-11-30,-1.5071570449912137,-1.2433642097479196
2023-12-01,-1.5093592198177992,-0.8849398102597617
2023-12-04,-1.0722994389151803,-1.0038835550750638
2023-12-05,-0.989794231749079,-0.4854411443324921
2023-12-06,-0.9198525548201297,-0.47131722585695063
2023-12-07,-1.2262586724056872,-0.473521641149223
2023-12-08,-1.3277264209653925,-0.7983345389887763
2023-12-11,-1.3322492738208993,-0.47332820069853304
2023-12-12,-1.278850416685099,-1.0898547124523983
2023-12-13,-0.9490155912835478,-1.0136612835881682
2023-12-14,-1.2380670640195148,-1.0856277938707912
2023-12-15,-1.1886942523554702,-0.9938579048510972
2023-12-18,-1.1839353145572606,-1.068842650612965
2023-12-19,-1.2857986156022319,-1.0398855635292126
2023-12-20,-0.4277949141287723,-0.37512080662637415
2023-12-21,-1.2193183887618264,-0.9885871537990417
2023-12-22,-1.2991191133335134,-1.112643852862679
2023-12-26,-1.346920935186045,-1.046863086762733
2023-12-27,-1.0540439610419603,-0.9994336224995577
2023-12-28,-1.269353852917649,-1.1080352760004892
2023-12-29,-1.408471492354256,-1.353293246775648
2024-01-02,-1.1527522724581776,-0.45103899638804307
2024-01-03,-0.9528889654969622,-0.3330914116118408
2024-01-04,-1.0629846069793623,-0.7896689124970598
2024-01-05,-1.3172157683154089,-1.1626475768250626
2024-01-08,-1.1539355102770776,-0.8531322654006199
2024-01-09,-1.1023106162985135,-0.9512855541693875
2024-01-10,-1.1272763335034843,-1.0773111853954878
2024-01-11,-1.018675884882388,-0.7465212561337549
2024-01-12,-1.17110689142158,-1.0967208888054312
2024-01-16,-1.019370778114068,-0.8482777248179316
2024-01-17,-0.3452943587812363,-0.7577244664909141
2024-01-18,-1.0429382755948096,-0.8308758107158758
2024-01-19,-1.1863030480356427,-1.079390481575263
2024-01-22,-1.2248829791800786,-1.1998710907902528
2024-01-23,-1.2455471886463199,-1.031483348060043
2024-01-24,-1.1148420919089523,-1.2275971666942203
2024-01-25,-1.185455393593102,-1.1783428247987766
2024-01-26,-1.2428372125906137,-1.4559132077066836
2024-01-29,-1.200781915450093,-1.0980719324780293
2024-01-30,-0.8856342830684247,-1.198840405136043
2024-01-31,-0.555947245385784,-0.585184162702737
2024-02-01,-0.28941127520529736,-0.7931170240718342
2024-02-02,-0.5733957447244638,-0.8085324655706952
2024-02-05,-0.3276064484795391,-0.573495352259137
2024-02-06,-0.7905370601142921,-0.9572955245138531
2024-02-07,-1.2322752914120054,-1.0949249549675055
2024-02-08,-1.2344666906871051,-1.1442311367148166
2024-02-09,-1.1605746765229996,-1.2367122238202322
2024-02-12,-1.0682036359914695,-0.8694357936146434
2024-02-13,-0.26316096061547495,-0.23211159895785183
2024-02-14,-0.907255012694576,-0.6359377372925553
2024-02-15,-0.9651277794588385,-0.710054691459124
2024-02-16,-0.8948274083352118,-0.723728420704998
2024-02-20,0.24685698291269997,-0.5232822452820776
2024-02-21,-0.6980550975421372,-0.6388344764309595
2024-02-22,-0.8668167768469576,-0.7721544680179847
2024-02-23,-0.6734335565241971,-0.9521865070562711
2024-02-26,-0.8366167782303088,-0.6383269724809066
2024-02-27,-1.0181620430625171,-0.9428115800319455
2024-02-28,-0.7726483083049711,-0.9198025492509454
2024-02-29,-1.4913715116196777,-1.2192325994748077
2024-03-01,-1.4158613493854957,-1.1510470148268164
2024-03-04,-0.9415906317255471,-1.006045446656186
2024-03-05,-0.7084508565733416,-0.7477334124620646
2024-03-06,-0.827437074915748,-1.0184864219223522
2024-03-07,-0.9717724917039463,-0.8735906739768847
2024-03-08,-0.5204226394720484,-0.9055411359488077
2024-03-11,-0.7447218182917493,-0.8177505149291888
2024-03-12,-0.8790507470073095,-1.1309736468452936
2024-03-13,-0.6867643584576263,-1.1545488366219507
2024-03-14,-0.9066887699538703,-0.797398721066377
2024-03-15,-0.7442266374836766,-0.9045441915239605
2024-03-18,-0.9807906947164884,-1.0214690298327997
2024-03-19,-1.0840335629328783,-1.1277246480117813
2024-03-20,-1.312340828054068,-0.9773428248760737
2024-03-21,-1.2891190744117793,-1.1632098897513579
2024-03-22,-1.1612864774990383,-1.3216528280763642
2024-03-25,-1.2587935610545071,-1.14304955375303
